Geneid	Chr	Start	End	Strand	Length	A11B2_ES_d0r1	A11B2_ES_d0r2	A11B2_ES_d1r1	A11B2_ES_d1r2	A11B2_d2r1	A11B2_d2r2	A11B2_d3r1	A11B2_d3r2	A11B2_d5r1	A11B2_d5r2	A11B2_d7r1	A11B2_d7r2	A11B2_d15	A11B2_d21	A11B2_d35	A11B2_d52
Zik1	chr7	10487223	10495381	-	8159	0.508771929824561	0.522222222222222	0.584269662921348	0.568181818181818	0.558139534883721	0.426829268292683	0.455696202531646	0.515789473684211	0.51685393258427	0.531914893617021	0.456896551724138	0.340425531914894	0.507853403141361	0.549450549450549	0.489583333333333	0.5
Zfp551	chr7	12415148	12422491	-	7344	0.422535211267606	0.511627906976744	0.473214285714286	0.524137931034483	0.40506329113924	0.413333333333333	0.478723404255319	0.553846153846154	0.513157894736842	0.428571428571429	0.466019417475728	0.5	0.440677966101695	0.606060606060606	0.460674157303371	0.543307086614173
Zfp606	chr7;chr7	12478304;12478304	12496235;12482714	+;+	17932	0.48766328011611	0.516355140186916	0.510673234811166	0.500653594771242	0.524361948955916	0.570200573065903	0.602857142857143	0.466357308584687	0.554666666666667	0.523622047244094	0.52090395480226	0.479813664596273	0.511190689346464	0.531645569620253	0.511764705882353	0.511500547645126
2900092C05Rik	chr7	12512550	12556321	+	43772	0.623376623376623	0.833333333333333	0.725	0.6	1	0.666666666666667	0.75	1	0.692307692307692	0.714285714285714	0.571428571428571	0.588235294117647	0.375	0.923076923076923	0.307692307692308	0.5
Zscan18	chr7	12768091	12775658	-	7568	0.635338345864662	0.572368421052632	0.62406015037594	0.609215017064846	0.592814371257485	0.590909090909091	0.6	0.537953795379538	0.544520547945205	0.539419087136929	0.554838709677419	0.503968253968254	0.536231884057971	0.547169811320755	0.602040816326531	0.536912751677852
Zfp329	chr7	12803779	12818860	-	15082	0.536474164133739	0.553125	0.54375	0.568259385665529	0.581213307240705	0.586894586894587	0.587921847246892	0.572727272727273	0.56	0.574257425742574	0.569908814589666	0.565947242206235	0.604651162790698	0.605	0.574112734864301	0.594594594594595
Zfp110	chr7	12834809	12850584	+	15776	0.496923076923077	0.508919202518363	0.501683501683502	0.499446290143965	0.492888064316636	0.511708586296618	0.504920049200492	0.519230769230769	0.521155830753354	0.53025302530253	0.567602040816326	0.511533242876526	0.56441717791411	0.53870458135861	0.580952380952381	0.5736568457539
Zfp128	chr7	12881177	12893422	+	12246	0.585365853658537	0.623188405797101	0.680851063829787	0.591666666666667	0.582278481012658	0.647887323943662	0.552380952380952	0.540540540540541	0.539325842696629	0.589285714285714	0.644628099173554	0.662162162162162	0.546153846153846	0.604651162790698	0.598290598290598	0.476510067114094
Zscan22	chr7;chr7;chr7;chr7;chr7;chr7	12897808;12897808;12897808;12897808;12897808;12897808	12909083;12909083;12909083;12909083;12909083;12909083	+;+;+;+;+;+	11276	0.345047923322684	0.318965517241379	0.371794871794872	0.383966244725738	0.379084967320261	0.335714285714286	0.377551020408163	0.354037267080745	0.455621301775148	0.357142857142857	0.385474860335196	0.425	0.46875	0.285714285714286	0.378378378378378	0.474226804123711
Rps5	chr7	12922310	12926686	+	4377	0.524259609325772	0.527851458885942	0.571428571428571	0.541044776119403	0.526002166847237	0.524752475247525	0.54320987654321	0.539283469516028	0.531496062992126	0.528073916133618	0.471134020618557	0.527472527472527	0.491071428571429	0.511843460350154	0.499310344827586	0.520547945205479
2310014L17Rik	chr7	12927415	12931072	+	3658	0.48314606741573	0.5	0.526315789473684	0.553571428571429	0.449152542372881	0.575757575757576	0.537037037037037	0.580246913580247	0.495934959349593	0.514563106796116	0.489583333333333	0.538461538461538	0.552631578947368	0.544303797468354	0.505747126436782	0.46969696969697
Zfp324	chr7	12965863	12973822	+	7960	0.52212389380531	0.619047619047619	0.604166666666667	0.514851485148515	0.568421052631579	0.658823529411765	0.56551724137931	0.589473684210526	0.656565656565657	0.75	0.5625	0.609375	0.519607843137255	0.573170731707317	0.490909090909091	0.540880503144654
Zfp446	chr7;chr7;chr7	12977847;12977847;12977847	12985716;12985716;12985716	+;+;+	7870	0.404907975460123	0.349206349206349	0.445945945945946	0.49618320610687	0.434210526315789	0.428571428571429	0.478260869565217	0.442857142857143	0.536231884057971	0.529411764705882	0.523809523809524	0.488372093023256	0.404255319148936	0.62	0.48780487804878	0.37037037037037
Zbtb45	chr7	13005665	13009800	-	4136	0.488372093023256	0.541666666666667	0.631067961165049	0.466666666666667	0.516129032258065	0.456140350877193	0.465753424657534	0.339622641509434	0.509090909090909	0.653061224489796	0.58974358974359	0.461538461538462	0.58974358974359	0.631578947368421	0.560975609756098	0.51063829787234
Trim28	chr7	13024151	13031032	+	6882	0.520140578534739	0.523648648648649	0.513411170716314	0.489816700610998	0.506111894687353	0.485526823620224	0.491491202768965	0.498577524893314	0.51496062992126	0.511515601783061	0.494780793319415	0.500239120038259	0.512667660208644	0.505154639175258	0.511691884456671	0.510349750178444
Chmp2a	chr7	13032005	13034777	-	2773	0.583333333333333	0.451612903225806	0.565217391304348	0.46875	0.55	0.590909090909091	0.382352941176471	0.478260869565217	0.487179487179487	0.419354838709677	0.395833333333333	0.566037735849057	0.638888888888889	0.515151515151515	0.458333333333333	0.450980392156863
Ube2m	chr7;chr7;chr7	13035119;13035119;13035119	13037978;13038275;13037627	-;-;-	3157	0.416666666666667	0.516129032258065	0.555555555555556	0.525423728813559	0.601851851851852	0.476923076923077	0.484076433121019	0.591304347826087	0.474683544303797	0.583333333333333	0.587719298245614	0.530612244897959	0.5	0.511278195488722	0.509554140127389	0.490196078431373
Mzf1	chr7;chr7;chr7	13042302;13042302;13042302	13054764;13054764;13054764	-;-;-	12463	0.456140350877193	0.408163265306122	0.443037974683544	0.333333333333333	0.34	0.481481481481481	0.385964912280702	0.433333333333333	0.513888888888889	0.394736842105263	0.345454545454545	0.509433962264151	0.423076923076923	0.340425531914894	0.434782608695652	0.417582417582418
6330408A02Rik	chr7	13258966	13278721	-	19756	0.475822050290135	0.488262910798122	0.501216545012166	0.540051679586563	0.496350364963504	0.487309644670051	0.501818181818182	0.483754512635379	0.53448275862069	0.509259259259259	0.522267206477733	0.525423728813559	0.591695501730104	0.514705882352941	0.490853658536585	0.481081081081081
Lig1	chr7;chr7;chr7	13277312;13278825;13279264	13311427;13311427;13311427	+;+;+	34116	0.515259259259259	0.513268156424581	0.51493848857645	0.511681348142474	0.499168053244592	0.499009900990099	0.487441464452959	0.486631016042781	0.513333333333333	0.498453608247423	0.514301133297356	0.505854800936768	0.474048442906574	0.502490660024907	0.48328025477707	0.52834008097166
Pla2g4c	chr7;chr7	13325666;13329321	13360668;13360668	+;+	35003	0.352822580645161	0.329787234042553	0.290076335877863	0.348484848484849	0.385964912280702	0.302325581395349	0.343511450381679	0.382857142857143	0.307692307692308	0.409266409266409	0.38618925831202	0.404580152671756	0.355555555555556	0.423220973782772	0.308176100628931	0.312820512820513
Nlrp5-ps	chr7;chr7	14530653;14561170	14622478;14623066	-;-	92414	0.582720588235294	0.582746478873239	0.602691445049664	0.594959495949595	0.490935460478608	0.535524920466596	0.557301293900185	0.518633540372671	0.489065606361829	0.574105621805792	0.523114355231144	0.62797619047619	0.408613445378151	0.594805194805195	0.479052823315118	0.419654714475432
Sepw1	chr7	15917207	15922371	-	5165	0.691860465116279	0.623655913978495	0.684782608695652	0.654822335025381	0.582938388625592	0.682926829268293	0.579207920792079	0.694736842105263	0.527363184079602	0.692307692307692	0.598802395209581	0.592857142857143	0.658031088082902	0.608	0.614525139664804	0.638888888888889
Gltscr2	chr7	15937835	15946108	-	8274	0.593385214007782	0.503086419753086	0.59927797833935	0.54639175257732	0.493762993762994	0.481382978723404	0.476485148514851	0.549273021001615	0.507556675062972	0.544256120527307	0.528013582342954	0.522954091816367	0.469924812030075	0.533613445378151	0.576687116564417	0.527624309392265
Ehd2	chr7	15948986	15967535	-	18550	0.767441860465116	0.571428571428571	0.674418604651163	0.782608695652174	0.461538461538462	0.80952380952381	0.552631578947368	0.717948717948718	0.604166666666667	0.541666666666667	0.612244897959184	0.420454545454545	0.574074074074074	0.616438356164384	0.523489932885906	0.595744680851064
Gltscr1	chr7	15971261	15999495	-	28235	0.510835913312694	0.514388489208633	0.538095238095238	0.520094562647754	0.501718213058419	0.545816733067729	0.496753246753247	0.523985239852399	0.426415094339623	0.436274509803922	0.488126649076517	0.467576791808874	0.480132450331126	0.49469964664311	0.525641025641026	0.49862258953168
Napa	chr7	16098642	16117975	+	19334	0.552238805970149	0.543624161073825	0.5546875	0.544198895027624	0.496932515337423	0.53968253968254	0.444759206798867	0.536630036630037	0.492753623188406	0.515991471215352	0.507352941176471	0.498969072164948	0.486583184257603	0.491961414790997	0.50297619047619	0.5
Kptn	chr7	16119875	16127516	+	7642	0.584615384615385	0.619047619047619	0.588235294117647	0.549019607843137	0.547945205479452	0.466666666666667	0.39344262295082	0.489795918367347	0.617283950617284	0.656716417910448	0.611111111111111	0.584905660377358	0.662921348314607	0.530612244897959	0.583333333333333	0.609375
Slc8a2	chr7	16130299	16160511	+	30213	0.506578947368421	0.563636363636364	0.549222797927461	0.574468085106383	0.58974358974359	0.469387755102041	0.611111111111111	0.581818181818182	0.5	0.488372093023256	0.443298969072165	0.487179487179487	0.558441558441558	0.490909090909091	0.520547945205479	0.489795918367347
Dhx34	chr7;chr7;chr7	16197220;16197220;16197220	16221993;16221993;16222032	-;-;-	24813	0.39247311827957	0.464968152866242	0.453674121405751	0.424778761061947	0.434977578475336	0.474074074074074	0.426174496644295	0.444954128440367	0.37696335078534	0.35	0.412398921832884	0.373493975903614	0.447272727272727	0.458333333333333	0.40506329113924	0.436
Prr24	chr7	16272012	16273692	-	1681	0.608695652173913	0.875	0.428571428571429	0.466666666666667	0.666666666666667	0.666666666666667	0.818181818181818	0.428571428571429	0.3125	0.583333333333333	0.384615384615385	0.538461538461538	0.541666666666667	0.571428571428571	0.75	0.613636363636364
Ccdc9	chr7;chr7	16274041;16275463	16286795;16284659	-;-	12755	0.506172839506173	0.45	0.543071161048689	0.46594982078853	0.429657794676806	0.566176470588235	0.43956043956044	0.570212765957447	0.463414634146341	0.442307692307692	0.511210762331839	0.518292682926829	0.496031746031746	0.461538461538462	0.458536585365854	0.47906976744186
Bbc3	chr7	16309582	16318334	+	8753	0.515151515151515	0.6	0.383561643835616	0.5	0.484848484848485	0.608695652173913	0.526315789473684	0.481481481481481	0.432432432432432	0.466666666666667	0.407407407407407	0.652173913043478	0.461538461538462	0.555555555555556	0.285714285714286	0.625
Sae1	chr7;chr7;chr7	16320235;16320235;16327050	16387896;16387896;16387896	-;-;-	67662	0.580863477246208	0.550853242320819	0.557237715803453	0.573157315731573	0.507936507936508	0.587831207065751	0.487002818665832	0.559139784946237	0.5064043915828	0.54845913354176	0.542007755277897	0.560690705942103	0.533635187580854	0.540671971706454	0.530223702998572	0.53224711473184
Zc3h4	chr7	16401195	16437696	+	36502	0.518050541516246	0.548022598870056	0.487547892720307	0.534579439252336	0.444074567243675	0.518120805369128	0.468706536856745	0.539115646258503	0.487313432835821	0.537420382165605	0.534356725146199	0.537243947858473	0.483067729083665	0.548491379310345	0.530181086519115	0.528720626631854
Tmem160	chr7	16452778	16455490	+	2713	0.5	0.35	0.428571428571429	0.538461538461538	0.476190476190476	0.476190476190476	0.44	0.52	0.217391304347826	0.5	0.285714285714286	0.35	0.625	0.5	0.6	0.6
Arhgap35	chr7	16494472	16614993	-	120522	0.606226235741445	0.603074772886094	0.63353255740799	0.604883081155433	0.583386992916935	0.633031889576392	0.591866588648332	0.624459542927733	0.586040527500804	0.605777400169924	0.5774251343742	0.582167263260657	0.569088811995386	0.575896262395118	0.577803468208092	0.582791033984093
Ap2s1	chr7	16738443	16749290	+	10848	0.571428571428571	0.654761904761905	0.636363636363636	0.616352201257862	0.571428571428571	0.545454545454545	0.589473684210526	0.604938271604938	0.477272727272727	0.523809523809524	0.616071428571429	0.617391304347826	0.511278195488722	0.59047619047619	0.521367521367521	0.584905660377358
Slc1a5	chr7	16781345	16798274	+	16930	0.413380281690141	0.376569037656904	0.398843930635838	0.418429003021148	0.358812949640288	0.395900755124056	0.395635673624288	0.37123745819398	0.331550802139037	0.327433628318584	0.307359307359307	0.333333333333333	0.437007874015748	0.337972166998012	0.368972746331237	0.414330218068536
Fkrp	chr7	16809266	16816732	-	7467	0.472	0.444444444444444	0.55045871559633	0.473118279569892	0.552380952380952	0.524390243902439	0.431034482758621	0.495049504950495	0.468965517241379	0.490909090909091	0.491379310344828	0.420454545454545	0.520833333333333	0.463414634146341	0.526717557251908	0.481203007518797
Strn4	chr7;chr7	16815888;16815888	16840931;16840931	+;+	25044	0.50253807106599	0.548209366391185	0.504322766570605	0.530670470756063	0.507745266781411	0.514038876889849	0.521354933726068	0.52972027972028	0.501547987616099	0.565789473684211	0.491827637444279	0.513711151736746	0.504249291784703	0.55363321799308	0.497093023255814	0.510967741935484
Prkd2	chr7;chr7	16842901;16843064	16870461;16870461	+;+	27561	0.586734693877551	0.48936170212766	0.607476635514019	0.491803278688525	0.560606060606061	0.602941176470588	0.614285714285714	0.571428571428571	0.577777777777778	0.649350649350649	0.587096774193548	0.540540540540541	0.609137055837564	0.6	0.62303664921466	0.653409090909091
Dact3	chr7	16875316	16887301	+	11986	0.419117647058824	0.56	0.462809917355372	0.505154639175258	0.366666666666667	0.392857142857143	0.560975609756098	0.454545454545455	0.41304347826087	0.291666666666667	0.486486486486487	0.426666666666667	0.394366197183099	0.456140350877193	0.456896551724138	0.418032786885246
Calm3	chr7	16915378	16924032	-	8655	0.508710801393728	0.438848920863309	0.475206611570248	0.429718875502008	0.446808510638298	0.456521739130435	0.491228070175439	0.444444444444444	0.452991452991453	0.452127659574468	0.520179372197309	0.48314606741573	0.472131147540984	0.539170506912442	0.504587155963303	0.447698744769874
Ppp5c	chr7	17004640	17027914	-	23275	0.590909090909091	0.333333333333333	0.563636363636364	0.511627906976744	0.566666666666667	0.555555555555556	0.53125	0.740740740740741	0.521739130434783	0.555555555555556	0.681818181818182	0.533333333333333	0.545454545454545	0.7	0.666666666666667	0.25
Ccdc61	chr7	18890883	18910404	-	19522	0.490956072351421	0.58125	0.54292343387471	0.547486033519553	0.489655172413793	0.41025641025641	0.473404255319149	0.446601941747573	0.407407407407407	0.414473684210526	0.46039603960396	0.478070175438596	0.418604651162791	0.446327683615819	0.410714285714286	0.479166666666667
Nova2	chr7	18925887	18965319	+	39433	0.460093896713615	0.285714285714286	0.478405315614618	0.415841584158416	0.344827586206897	0.535714285714286	0.447368421052632	0.377777777777778	0.642857142857143	0.4	0.5	0.454545454545455	0.478260869565217	0.428571428571429	0.58974358974359	0.36
Mypop	chr7	18991244	19001766	+	10523	0.494252873563218	0.416666666666667	0.346666666666667	0.473684210526316	0.555555555555556	0.625	0.409090909090909	0.333333333333333	0.461538461538462	0.428571428571429	0.5	0.7	0.5	0.4	0.513513513513513	0.375
Irf2bp1	chr7	19004064	19006763	+	2700	0.583333333333333	0.538461538461538	0.473684210526316	0.538461538461538	0.515151515151515	0.583333333333333	0.5625	0.52	0.4375	0.461538461538462	0.5	0.565217391304348	0.416666666666667	0.733333333333333	0.421052631578947	0.588235294117647
Sympk	chr7	19024376	19054622	+	30247	0.519863791146425	0.464208242950108	0.48828125	0.48993288590604	0.48731884057971	0.490384615384615	0.497835497835498	0.505084745762712	0.531914893617021	0.497916666666667	0.513590844062947	0.545762711864407	0.5	0.509337860780985	0.484403669724771	0.528864059590317
Rsph6a	chr7;chr7	19054686;19054686	19074447;19074447	+;+	19762	0.837209302325581	0.8	0.461538461538462	0.5	0.636363636363636	0.428571428571429	0.631578947368421	1	0.684210526315789	0.684210526315789	0.568181818181818	0.684210526315789	0.75	0.8125	0.542857142857143	0.695652173913043
Dmwd	chr7	19076199	19082775	+	6577	0.557093425605536	0.63716814159292	0.546099290780142	0.539130434782609	0.541666666666667	0.567251461988304	0.5	0.521505376344086	0.485436893203884	0.507575757575758	0.554545454545455	0.637305699481865	0.542857142857143	0.447204968944099	0.534031413612565	0.527777777777778
Dmpk	chr7;chr7;chr7	19083848;19083848;19083848	19093820;19093820;19093820	+;+;+	9973	0.52191235059761	0.533333333333333	0.497267759562842	0.575757575757576	0.670212765957447	0.519230769230769	0.598039215686274	0.551282051282051	0.48780487804878	0.580952380952381	0.473404255319149	0.609756097560976	0.578125	0.537414965986395	0.598086124401914	0.483253588516746
Fbxo46	chr7	19119858	19138261	+	18404	0.526515151515151	0.475675675675676	0.558673469387755	0.537459283387622	0.49438202247191	0.524691358024691	0.543478260869565	0.492537313432836	0.483695652173913	0.503311258278146	0.504807692307692	0.457943925233645	0.419047619047619	0.508021390374332	0.521276595744681	0.47808764940239
Qpctl	chr7	19140216	19149196	-	8981	0.511363636363636	0.5	0.391891891891892	0.605263157894737	0.488372093023256	0.444444444444444	0.516129032258065	0.564102564102564	0.6	0.526315789473684	0.413793103448276	0.535714285714286	0.454545454545455	0.527272727272727	0.542372881355932	0.464285714285714
Snrpd2	chr7	19149837	19152726	+	2890	0.316455696202532	0.467741935483871	0.35632183908046	0.582677165354331	0.526315789473684	0.472727272727273	0.420454545454545	0.470588235294118	0.430379746835443	0.537037037037037	0.346938775510204	0.757575757575758	0.472222222222222	0.5	0.540540540540541	0.470588235294118
Eml2	chr7;chr7	19181169;19181169	19206482;19206482	+;+	25314	0.534031413612565	0.5	0.530612244897959	0.541899441340782	0.539130434782609	0.491803278688525	0.496350364963504	0.588652482269504	0.568	0.545454545454545	0.534313725490196	0.542713567839196	0.513513513513513	0.456521739130435	0.533783783783784	0.534351145038168
Opa3	chr7	19228388	19246817	+	18430	0.52317880794702	0.527173913043478	0.55	0.563549160671463	0.521604938271605	0.551851851851852	0.541353383458647	0.550964187327824	0.522556390977444	0.54485049833887	0.530434782608696	0.514056224899598	0.572649572649573	0.4921875	0.52991452991453	0.556818181818182
Vasp	chr7;chr7;chr7;chr7	19256929;19256929;19256929;19256929	19271854;19271854;19271854;19271854	-;-;-;-	14926	0.536649214659686	0.554585152838428	0.568831168831169	0.549323017408124	0.626740947075209	0.56969696969697	0.595482546201232	0.65015479876161	0.581589958158996	0.623501199040767	0.575206611570248	0.608695652173913	0.582366589327146	0.595706618962433	0.563636363636364	0.571428571428571
Rtn2	chr7;chr7	19282623;19291068	19296164;19296164	+;+	13542	0.585106382978723	0.588235294117647	0.556701030927835	0.65625	0.608695652173913	0.48	0.464285714285714	0.5	0.67741935483871	0.521739130434783	0.578947368421053	0.7	0.588235294117647	0.5	0.571428571428571	0.375
Ercc1	chr7;chr7	19345070;19345070	19354830;19356524	+;+	11455	0.539473684210526	0.553571428571429	0.536585365853659	0.496644295302013	0.529032258064516	0.419642857142857	0.551282051282051	0.527027027027027	0.48582995951417	0.490683229813665	0.548387096774194	0.559748427672956	0.552941176470588	0.560509554140127	0.592592592592593	0.480225988700565
Cd3eap	chr7	19356008	19359483	-	3476	0.518987341772152	0.485714285714286	0.581081081081081	0.383333333333333	0.428571428571429	0.509090909090909	0.48314606741573	0.430555555555556	0.432098765432099	0.348484848484849	0.333333333333333	0.4	0.464285714285714	0.297872340425532	0.511627906976744	0.613636363636364
Ppp1r13l	chr7	19361215	19378533	+	17319	0.606451612903226	0.523809523809524	0.560283687943262	0.533333333333333	0.520547945205479	0.602409638554217	0.568181818181818	0.641025641025641	0.520408163265306	0.505376344086022	0.568	0.446808510638298	0.576923076923077	0.435897435897436	0.505376344086022	0.527777777777778
Ercc2	chr7	19382038	19395692	+	13655	0.443983402489627	0.448717948717949	0.50561797752809	0.49402390438247	0.470031545741325	0.486381322957198	0.461538461538462	0.450479233226837	0.478481012658228	0.470588235294118	0.473856209150327	0.46360153256705	0.454198473282443	0.456204379562044	0.488095238095238	0.508547008547009
Klc3	chr7;chr7;chr7	19394439;19394439;19394439	19399921;19399921;19404104	-;-;-	9666	0.6875	0.523809523809524	0.465116279069767	0.611111111111111	0.333333333333333	0.6	0.545454545454545	0.391304347826087	0.425531914893617	0.533333333333333	0.457142857142857	0.455696202531646	0.166666666666667	0.354838709677419	0.444444444444444	0.444444444444444
Mark4	chr7	19426074	19458494	-	32421	0.526970954356846	0.520408163265306	0.54858934169279	0.553097345132743	0.537313432835821	0.561538461538462	0.585034013605442	0.56390977443609	0.538461538461538	0.495652173913044	0.528888888888889	0.525252525252525	0.579335793357934	0.538812785388128	0.536656891495601	0.476190476190476
Bloc1s3	chr7	19505803	19508331	-	2529	0.818181818181818	0.416666666666667	0.555555555555556	0.694444444444444	0.625	0.666666666666667	0.5	0.466666666666667	0.6	0.583333333333333	0.416666666666667	0.769230769230769	0.590909090909091	0.25	0.5	0.5
Trappc6a	chr7	19508728	19516145	+	7418	0.47787610619469	0.446428571428571	0.509803921568627	0.51	0.444444444444444	0.425	0.42	0.491228070175439	0.5	0.508771929824561	0.604395604395604	0.397727272727273	0.552238805970149	0.596153846153846	0.577464788732394	0.507462686567164
Ppp1r37	chr7	19530966	19562398	-	31433	0.529616724738676	0.486792452830189	0.513292433537832	0.482982171799028	0.450511945392491	0.470198675496689	0.491803278688525	0.516883116883117	0.494652406417112	0.498381877022654	0.483544303797468	0.467171717171717	0.470254957507082	0.569190600522193	0.515021459227468	0.456233421750663
Gemin7	chr7	19564948	19573343	-	8396	0.566666666666667	0.552447552447552	0.57847533632287	0.526501766784452	0.577319587628866	0.453125	0.532019704433498	0.496732026143791	0.539393939393939	0.548872180451128	0.523809523809524	0.408	0.538461538461538	0.527777777777778	0.455621301775148	0.50354609929078
Clasrp	chr7	19581042	19604468	-	23427	0.500963391136802	0.44047619047619	0.478584729981378	0.511520737327189	0.494773519163763	0.534013605442177	0.475703324808184	0.441471571906354	0.464615384615385	0.535211267605634	0.460490463215259	0.486567164179104	0.531835205992509	0.537414965986395	0.510510510510511	0.507288629737609
Relb	chr7;chr7	19606221;19606222	19629438;19629438	-;-	23218	0.491228070175439	0.526315789473684	0.537634408602151	0.454545454545455	0.360655737704918	0.454545454545455	0.471698113207547	0.58974358974359	0.462686567164179	0.505050505050505	0.557142857142857	0.394736842105263	0.571428571428571	0.434782608695652	0.432835820895522	0.431034482758621
Clptm1	chr7	19631579	19665030	-	33452	0.333333333333333	0	0.4375	0.578947368421053	0.388888888888889	0.333333333333333	0.285714285714286	0.354838709677419	0.352941176470588	0.571428571428571	0.266666666666667	0.380952380952381	0.545454545454545	0.5	0.333333333333333	0.461538461538462
Apoe	chr7	19696243	19699166	-	2924	0.342569269521411	0.269662921348315	0.315457413249211	0.288888888888889	0.360169491525424	0.341614906832298	0.391129032258065	0.310344827586207	0.454545454545455	0.494505494505495	0.477832512315271	0.413934426229508	0.447058823529412	0.392307692307692	0.457364341085271	0.459183673469388
Tomm40	chr7;chr7	19701312;19701312	19715429;19715429	-;-	14118	0.471507352941176	0.52390438247012	0.482163406214039	0.50521327014218	0.5	0.5	0.507163323782235	0.51219512195122	0.512605042016807	0.46986301369863	0.481739130434783	0.50390625	0.516245487364621	0.480633802816901	0.513257575757576	0.5
Pvrl2	chr7;chr7	19716643;19724160	19749573;19749573	-;-	32931	0.554507337526205	0.581818181818182	0.48294434470377	0.5671875	0.538135593220339	0.565972222222222	0.537974683544304	0.601108033240997	0.542168674698795	0.527938342967245	0.539964476021314	0.530642750373692	0.528846153846154	0.527310924369748	0.508710801393728	0.534313725490196
Bcam	chr7	19756137	19770532	-	14396	0.44131455399061	0.507692307692308	0.481171548117155	0.510948905109489	0.540983606557377	0.5	0.614173228346457	0.552845528455285	0.430232558139535	0.485477178423237	0.414342629482072	0.414473684210526	0.619047619047619	0.5	0.541176470588235	0.432432432432432
Cblc	chr7;chr7	19779717;19779717	19796809;19796809	-;-	17093	0.545454545454545	0.448275862068966	0.469565217391304	0.445544554455446	0.428571428571429	0.51219512195122	0.375	0.418604651162791	0.5	0.457142857142857	0.476190476190476	0.491525423728814	0	0.321428571428571	0.538461538461538	0.333333333333333
Pvr	chr7	19903577	19921143	-	17567	0.545045045045045	0.539568345323741	0.484293193717277	0.558823529411765	0.674556213017751	0.473118279569892	0.623076923076923	0.585185185185185	0.694736842105263	0.633720930232558	0.754901960784314	0.637305699481865	0.690140845070423	0.654320987654321	0.670967741935484	0.705035971223022
Zfp180	chr7;chr7;chr7;chr7;chr7;chr7	24081896;24081896;24081896;24081896;24081896;24081896	24107708;24107708;24107708;24107708;24107708;24107708	+;+;+;+;+;+	25813	0.419111483654652	0.457350272232305	0.445972495088409	0.473938223938224	0.492063492063492	0.497568881685575	0.492753623188406	0.437209302325581	0.506024096385542	0.486865148861646	0.479094076655052	0.463829787234043	0.460352422907489	0.423529411764706	0.452173913043478	0.439080459770115
Zfp112	chr7	24112319	24127952	+	15634	0.348837209302326	0.272727272727273	0.372093023255814	0.223684210526316	0.227272727272727	0.3	0.625	0.4	0.375	0.4	0.423076923076923	0.517241379310345	0.52	0.4	0.509090909090909	0.72
Zfp235	chr7	24134162	24143241	+	9080	0.244274809160305	0.347517730496454	0.306772908366534	0.418604651162791	0.45045045045045	0.333333333333333	0.383928571428571	0.459183673469388	0.329896907216495	0.287878787878788	0.424528301886792	0.36231884057971	0.38	0.338709677419355	0.424242424242424	0.503649635036496
Zfp111	chr7	24193214	24208149	-	14936	0.632786885245902	0.610344827586207	0.639296187683284	0.641263940520446	0.652173913043478	0.610108303249097	0.653645833333333	0.661184210526316	0.65863453815261	0.656779661016949	0.692	0.662921348314607	0.690789473684211	0.62962962962963	0.658653846153846	0.635922330097087
Zfp109	chr7	24227794	24237598	-	9805	0.614942528735632	0.575757575757576	0.646067415730337	0.627737226277372	0.596491228070175	0.597014925373134	0.658536585365854	0.591836734693878	0.6	0.6	0.65	0.577777777777778	0.727272727272727	0.604651162790698	0.520833333333333	0.704545454545455
Zfp108	chr7	24254793	24262444	+	7652	0.477272727272727	0.404255319148936	0.539473684210526	0.556962025316456	0.5	0.428571428571429	0.609756097560976	0.269230769230769	0.5	0.518518518518518	0.606060606060606	0.516129032258065	0.56	0.521739130434783	0.513513513513513	0.509433962264151
Zfp93	chr7	24270417	24277794	+	7378	0.5	0.42	0.440366972477064	0.46551724137931	0.330935251798561	0.511111111111111	0.5	0.470588235294118	0.552845528455285	0.484210526315789	0.551282051282051	0.522388059701492	0.627450980392157	0.452380952380952	0.481012658227848	0.543478260869565
Zfp61	chr7	24291045	24299549	-	8505	0.722543352601156	0.742857142857143	0.686746987951807	0.646153846153846	0.710526315789474	0.614285714285714	0.69811320754717	0.657534246575342	0.776699029126214	0.584415584415584	0.676470588235294	0.813186813186813	0.768060836501901	0.73	0.696774193548387	0.762452107279693
Zfp94	chr7;chr7	24301703;24301703	24316666;24316666	-;-	14964	0.576158940397351	0.471698113207547	0.592964824120603	0.514285714285714	0.539473684210526	0.605633802816901	0.638888888888889	0.584615384615385	0.464646464646465	0.543478260869565	0.440677966101695	0.586666666666667	0.397435897435897	0.526315789473684	0.423423423423423	0.457364341085271
Smg9	chr7	24399627	24422777	+	23151	0.428819444444444	0.403755868544601	0.450704225352113	0.421052631578947	0.451388888888889	0.428571428571429	0.441666666666667	0.487889273356401	0.439344262295082	0.457399103139013	0.392241379310345	0.413793103448276	0.423076923076923	0.425641025641026	0.427927927927928	0.422077922077922
Plaur	chr7	24462499	24475873	+	13375	0.724137931034483	0.733333333333333	0.779411764705882	0.769230769230769	0.777777777777778	0.823529411764706	0.871794871794872	0.767441860465116	0.816901408450704	0.767241379310345	0.82051282051282	0.746666666666667	0.85	0.766233766233766	0.755555555555556	0.666666666666667
