closestGene	Chr	Start	End	per_v_dep	peak_halftime	Peakid	distTSS	CTCFsite	dist_prom	gene_halftime	gene_cat	gene_initialTPM	peak_duplicated
Stard8	chrX	99047859	99048696	depleted_peak	0.416276804435527	peak_1815	5280	CTCF	distal	0.330236256182013	fastsilencing	27.9692792314498	FALSE
Stard8	chrX	99052509	99052891	depleted_peak	1.21017520510106	peak_1817	9930	nonCTCF	distal	0.330236256182013	fastsilencing	27.9692792314498	FALSE
Stard8	chrX	99078447	99079017	persistent_peak	NA	peak_1819	35868	CTCF	distal	0.330236256182013	fastsilencing	27.9692792314498	FALSE
Stard8	chrX	99111176	99111469	persistent_peak	NA	peak_1820	68597	CTCF	distal	0.330236256182013	fastsilencing	27.9692792314498	FALSE
Stard8	chrX	99152554	99153456	depleted_peak	1.05938333620856	peak_1823	109975	nonCTCF	distal	0.330236256182013	fastsilencing	27.9692792314498	FALSE
Stard8	chrX	99216665	99217264	depleted_peak	4.95491156723223	peak_1825	174086	nonCTCF	distal	0.330236256182013	fastsilencing	27.9692792314498	FALSE
Gpkow	chrX	7696693	7697498	persistent_peak	11.3699449443088	peak_70	0	nonCTCF	prom	1.89168403345042	slowsilencing	27.8483269528358	FALSE
Zbtb33	chrX	37806750	37808148	depleted_peak	2.75877449049993	peak_689	381644	CTCF	distal	1.72632985326342	mediumsilencing	27.6816875946266	FALSE
Zbtb33	chrX	38179924	38180503	persistent_peak	NA	peak_700	9289	CTCF	distal	1.72632985326342	mediumsilencing	27.6816875946266	FALSE
Zbtb33	chrX	38189433	38190341	depleted_peak	1.1436476987645	peak_703	0	CTCF	prom	1.72632985326342	mediumsilencing	27.6816875946266	FALSE
Zbtb33	chrX	38249585	38250834	depleted_peak	5.30747811964366	peak_704	59794	CTCF	distal	1.72632985326342	mediumsilencing	27.6816875946266	FALSE
Pqbp1	chrX	7898849	7899904	persistent_peak	13.4517643674395	peak_108	0	nonCTCF	prom	2.19551470050451	slowsilencing	27.0925250635831	FALSE
Nudt10	chrX	6172007	6172996	persistent_peak	12.964596934712	peak_26	0	nonCTCF	prom	1.18679292980434	mediumsilencing	27.0652058192384	FALSE
Nudt10	chrX	6173362	6173895	persistent_peak	10.6823463177095	peak_27	372	nonCTCF	prom	1.18679292980434	mediumsilencing	27.0652058192384	FALSE
Elk1	chrX	20946167	20946501	persistent_peak	9.85420736828926	peak_482	4107	CTCF	distal	1.69681440590019	mediumsilencing	27.0240879332546	FALSE
Elk1	chrX	20950131	20951227	depleted_peak	3.33428663296225	peak_483	0	nonCTCF	prom	1.69681440590019	mediumsilencing	27.0240879332546	FALSE
1110012L19Rik	chrX	70385114	70386251	depleted_peak	2.19723330026032	peak_1245	0	nonCTCF	prom	1.1217889983813	fastsilencing	26.3018910085291	FALSE
Plp2	chrX	7670015	7671531	persistent_peak	5.87906149761348	peak_66	0	nonCTCF	prom	2.77360423886975	slowsilencing	25.9358018706477	FALSE
Plp2	chrX	7673556	7675362	persistent_peak	5.68957240091845	peak_67	2279	nonCTCF	distal	2.77360423886975	slowsilencing	25.9358018706477	FALSE
Plp2	chrX	7679181	7680408	persistent_peak	5.70346463474153	peak_68	7904	CTCF	distal	2.77360423886975	slowsilencing	25.9358018706477	FALSE
Xk	chrX	9272121	9273562	persistent_peak	9.13753448905184	peak_185	0	nonCTCF	prom	2.96652841902404	slowsilencing	24.6281563609448	FALSE
Xk	chrX	9334839	9335470	persistent_peak	NA	peak_186	62057	nonCTCF	distal	2.96652841902404	slowsilencing	24.6281563609448	FALSE
Xk	chrX	9375289	9376552	persistent_peak	14.4295775029185	peak_187	102507	nonCTCF	distal	2.96652841902404	slowsilencing	24.6281563609448	FALSE
Wdr13	chrX	8131738	8133105	persistent_peak	7.50961036739671	peak_137	0	nonCTCF	prom	2.59141644653299	slowsilencing	24.2613617866758	FALSE
Wdr13	chrX	8136859	8138190	persistent_peak	9.68171642535538	peak_139	4002	nonCTCF	distal	2.59141644653299	slowsilencing	24.2613617866758	FALSE
Gabre	chrX	72240667	72241033	persistent_peak	4.91291722578354	peak_1286	33688	nonCTCF	distal	0.976533858202512	fastsilencing	24.1611709100213	FALSE
Gabre	chrX	72274348	72275420	depleted_peak	2.47462390478202	peak_1288	0	nonCTCF	prom	0.976533858202512	fastsilencing	24.1611709100213	FALSE
BC023829	chrX	70476742	70477417	depleted_peak	3.79144722459402	peak_1247	0	nonCTCF	prom	0.884224228639254	fastsilencing	22.1038352582113	FALSE
BC023829	chrX	70712489	70713658	depleted_peak	1.3054833755405	peak_1256	235447	CTCF	distal	0.884224228639254	fastsilencing	22.1038352582113	FALSE
Ids	chrX	70327594	70328184	depleted_peak	2.80215283864054	peak_1240	36901	nonCTCF	distal	1.15376190294861	mediumsilencing	20.9357373672026	FALSE
Ids	chrX	70330424	70330735	depleted_peak	3.13888384987264	peak_1241	34350	CTCF	distal	1.15376190294861	mediumsilencing	20.9357373672026	FALSE
Ids	chrX	70364752	70365437	depleted_peak	4.93914775588241	peak_1242	0	nonCTCF	prom	1.15376190294861	mediumsilencing	20.9357373672026	FALSE
Ids	chrX	70374577	70374907	persistent_peak	9.33566304502489	peak_1244	9493	CTCF	distal	1.15376190294861	mediumsilencing	20.9357373672026	FALSE
Efhc2	chrX	17319153	17319698	depleted_peak	2.51264582235383	peak_385	0	nonCTCF	prom	2.65710942977998	slowsilencing	20.8846192080936	FALSE
Amer1	chrX	95443605	95445481	depleted_peak	1.90062679736981	peak_1754	0	nonCTCF	prom	1.07568513110542	fastsilencing	19.0418484904214	FALSE
Slc9a7	chrX	20291234	20292236	persistent_peak	6.13810043992594	peak_444	0	nonCTCF	prom	1.2922599143775	mediumsilencing	18.9588059644852	FALSE
Gpc4	chrX	51937785	51938911	depleted_peak	0.847026471241092	peak_967	226012	nonCTCF	distal	0.715620979188625	fastsilencing	18.1586571780925	FALSE
Gpc4	chrX	52163477	52165859	depleted_peak	3.14064177289047	peak_969	0	nonCTCF	prom	0.715620979188625	fastsilencing	18.1586571780925	FALSE
Gpc4	chrX	52189008	52189709	depleted_peak	1.80572148655595	peak_972	24086	nonCTCF	distal	0.715620979188625	fastsilencing	18.1586571780925	FALSE
Gpc4	chrX	52199807	52200224	depleted_peak	0.650594712483911	peak_975	34885	nonCTCF	distal	0.715620979188625	fastsilencing	18.1586571780925	FALSE
Gpc4	chrX	52277684	52278084	depleted_peak	0.99468924083807	peak_977	112762	nonCTCF	distal	0.715620979188625	fastsilencing	18.1586571780925	FALSE
Gpc4	chrX	52348634	52349315	depleted_peak	1.71751813327035	peak_980	183712	nonCTCF	distal	0.715620979188625	fastsilencing	18.1586571780925	FALSE
Gpc4	chrX	52350509	52350956	depleted_peak	0.180343243721934	peak_981	185587	nonCTCF	distal	0.715620979188625	fastsilencing	18.1586571780925	FALSE
Spin4	chrX	94989889	94990843	depleted_peak	3.24311937034937	peak_1744	35839	nonCTCF	distal	0.896415736837	fastsilencing	18.0677416326683	FALSE
Spin4	chrX	95018111	95018468	depleted_peak	0.707604798107033	peak_1745	8214	nonCTCF	distal	0.896415736837	fastsilencing	18.0677416326683	FALSE
Spin4	chrX	95025659	95026924	persistent_peak	5.47936123778348	peak_1746	0	nonCTCF	prom	0.896415736837	fastsilencing	18.0677416326683	FALSE
Hdac6	chrX	7926230	7928932	persistent_peak	8.89766865270251	peak_112	18957	nonCTCF	distal	2.07912206324493	slowsilencing	16.7331689608033	FALSE
Hdac6	chrX	7936981	7937653	persistent_peak	NA	peak_113	10236	CTCF	distal	2.07912206324493	slowsilencing	16.7331689608033	FALSE
Hdac6	chrX	7947338	7948642	persistent_peak	13.868450250202	peak_114	0	nonCTCF	prom	2.07912206324493	slowsilencing	16.7331689608033	FALSE
Hdac6	chrX	7992687	7993531	depleted_peak	4.78807701759085	peak_118	44799	nonCTCF	distal	2.07912206324493	slowsilencing	16.7331689608033	FALSE
Hdac6	chrX	8001816	8003500	depleted_peak	3.8004999822119	peak_119	53928	nonCTCF	distal	2.07912206324493	slowsilencing	16.7331689608033	FALSE
Hdac6	chrX	8007675	8009614	depleted_peak	2.65935224117306	peak_120	59787	CTCF	distal	2.07912206324493	slowsilencing	16.7331689608033	FALSE
G6pdx	chrX	74428448	74430098	depleted_peak	3.35304065443853	peak_1407	0	nonCTCF	prom	1.40741207963249	mediumsilencing	16.5835798415175	TRUE
Shroom4	chrX	6399393	6400999	persistent_peak	11.2339864675675	peak_31	0	nonCTCF	prom	1.9498835931701	slowsilencing	16.3386428608333	FALSE
Zdhhc9	chrX	48184744	48185245	persistent_peak	15.6068617629097	peak_847	23457	nonCTCF	distal	1.92698136337862	slowsilencing	16.0608902467177	FALSE
Zdhhc9	chrX	48207934	48209110	persistent_peak	NA	peak_851	0	nonCTCF	prom	1.92698136337862	slowsilencing	16.0608902467177	FALSE
Zdhhc9	chrX	48222737	48223300	persistent_peak	7.03681517149458	peak_852	14036	nonCTCF	distal	1.92698136337862	slowsilencing	16.0608902467177	FALSE
Tfe3	chrX	7752087	7752515	persistent_peak	8.36685182211038	peak_83	10145	nonCTCF	distal	2.44068587009515	slowsilencing	15.0200214979208	FALSE
Tfe3	chrX	7753773	7754072	persistent_peak	13.3547208342453	peak_84	8588	CTCF	distal	2.44068587009515	slowsilencing	15.0200214979208	FALSE
Tfe3	chrX	7763586	7764403	persistent_peak	NA	peak_86	0	nonCTCF	prom	2.44068587009515	slowsilencing	15.0200214979208	FALSE
Tfe3	chrX	7764701	7766706	persistent_peak	9.12706317388204	peak_87	662	nonCTCF	distal	2.44068587009515	slowsilencing	15.0200214979208	FALSE
Tfe3	chrX	7775370	7775932	persistent_peak	10.4350856262172	peak_90	11331	nonCTCF	distal	2.44068587009515	slowsilencing	15.0200214979208	FALSE
Tfe3	chrX	7776403	7777181	persistent_peak	6.34917350180293	peak_91	12364	CTCF	distal	2.44068587009515	slowsilencing	15.0200214979208	FALSE
Ubl4	chrX	74368079	74369081	depleted_peak	0.994809918304258	peak_1403	0	CTCF	prom	1.01114754246738	fastsilencing	14.8449624709981	FALSE
Ubl4	chrX	74372895	74373660	depleted_peak	2.35285504359125	peak_1404	4348	nonCTCF	distal	1.01114754246738	fastsilencing	14.8449624709981	FALSE
Mecp2	chrX	74084690	74086381	depleted_peak	4.75670704044517	peak_1385	0	nonCTCF	prom	1.79303787323933	mediumsilencing	14.6262280672387	FALSE
Timm17b	chrX	7898849	7899904	persistent_peak	13.4517643674395	peak_108	0	nonCTCF	prom	2.35999582359008	slowsilencing	13.7502423080217	TRUE
Timm17b	chrX	7915813	7916103	depleted_peak	1.61833373911654	peak_109	16417	CTCF	distal	2.35999582359008	slowsilencing	13.7502423080217	FALSE
Timm17b	chrX	7922043	7923549	persistent_peak	11.8543983529577	peak_111	22647	nonCTCF	distal	2.35999582359008	slowsilencing	13.7502423080217	FALSE
Ftsj1	chrX	8230219	8230728	persistent_peak	6.10491531497358	peak_156	21678	nonCTCF	distal	2.79834531968296	slowsilencing	12.6098346601515	FALSE
Ftsj1	chrX	8234910	8235309	persistent_peak	NA	peak_157	17097	nonCTCF	distal	2.79834531968296	slowsilencing	12.6098346601515	FALSE
Ftsj1	chrX	8238474	8239262	persistent_peak	11.2962764057703	peak_158	13144	nonCTCF	distal	2.79834531968296	slowsilencing	12.6098346601515	FALSE
Ftsj1	chrX	8251962	8253126	persistent_peak	9.84691478125064	peak_159	0	nonCTCF	prom	2.79834531968296	slowsilencing	12.6098346601515	FALSE
Ftsj1	chrX	8314803	8315336	persistent_peak	12.0542749524129	peak_161	62398	CTCF	distal	2.79834531968296	slowsilencing	12.6098346601515	FALSE
Flna	chrX	74244458	74245136	persistent_peak	5.89064177970232	peak_1387	1398	nonCTCF	distal	1.0935432712898	fastsilencing	12.473510307058	FALSE
Flna	chrX	74245587	74247334	depleted_peak	3.21669384303872	peak_1388	0	nonCTCF	prom	1.0935432712898	fastsilencing	12.473510307058	FALSE
Foxo4	chrX	101244875	101245305	depleted_peak	1.26926775112138	peak_1887	9222	nonCTCF	distal	1.09940360999081	fastsilencing	12.2682577097283	FALSE
Foxo4	chrX	101253654	101255597	persistent_peak	6.58775216677493	peak_1888	0	nonCTCF	prom	1.09940360999081	fastsilencing	12.2682577097283	FALSE
Foxo4	chrX	101260312	101261368	depleted_peak	0.62275141242748	peak_1889	5786	nonCTCF	distal	1.09940360999081	fastsilencing	12.2682577097283	FALSE
Prrg3	chrX	71961995	71963295	depleted_peak	2.24832509496057	peak_1281	0	nonCTCF	prom	1.02680940461769	fastsilencing	12.1239423960794	FALSE
Hs6st2	chrX	51614594	51614849	depleted_peak	1.17924760609935	peak_960	65628	nonCTCF	distal	0.823538382525979	fastsilencing	11.8108417403164	FALSE
Hs6st2	chrX	51679663	51681749	persistent_peak	NA	peak_961	0	nonCTCF	prom	0.823538382525979	fastsilencing	11.8108417403164	FALSE
Hs6st2	chrX	51684413	51685205	depleted_peak	1.13386121030403	peak_963	2812	nonCTCF	distal	0.823538382525979	fastsilencing	11.8108417403164	FALSE
Hs6st2	chrX	51897089	51897448	depleted_peak	4.80125588867699	peak_966	215488	nonCTCF	distal	0.823538382525979	fastsilencing	11.8108417403164	FALSE
Zmym3	chrX	101381906	101382747	depleted_peak	4.44930979283945	peak_1897	37167	nonCTCF	distal	1.00637883409047	fastsilencing	10.9412340712931	FALSE
Gm6938	chrX	21296891	21297288	depleted_peak	0.985618712916676	peak_489	37439	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	21334368	21335102	depleted_peak	4.32523335956903	peak_492	0	CTCF	prom	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	21341653	21342086	depleted_peak	1.05632711201422	peak_493	6927	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	21344208	21344838	depleted_peak	0.82446749048801	peak_494	9482	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	21360825	21361897	depleted_peak	5.11834914834494	peak_495	26099	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	21425905	21426082	persistent_peak	8.21285370385687	peak_497	91179	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	21701616	21701985	depleted_peak	4.19988578180597	peak_503	366890	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	21900588	21901409	depleted_peak	2.49005087200445	peak_508	565862	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	22089116	22089916	depleted_peak	3.8856717914238	peak_513	754390	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	22099397	22099540	persistent_peak	12.0696883298177	peak_514	764671	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Gm6938	chrX	22154326	22154882	persistent_peak	7.15204092285065	peak_516	819600	nonCTCF	distal	1.67063507485174	mediumsilencing	10.7336912071003	FALSE
Cd99l2	chrX	71492414	71493561	depleted_peak	1.81953445398644	peak_1268	0	nonCTCF	prom	0.722123391299267	fastsilencing	10.3805136331375	FALSE
4933407K13Rik	chrX	75673267	75674658	persistent_peak	12.3445376524048	peak_1440	90041	CTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75723614	75724118	persistent_peak	NA	peak_1441	40581	nonCTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75728399	75729194	persistent_peak	NA	peak_1442	35505	nonCTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75733420	75735707	persistent_peak	NA	peak_1444	28992	CTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75738451	75740957	persistent_peak	NA	peak_1445	23742	CTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75749144	75750711	persistent_peak	NA	peak_1448	13988	CTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75753847	75754936	persistent_peak	NA	peak_1450	9763	nonCTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75757753	75759982	persistent_peak	NA	peak_1451	4717	CTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75770293	75770962	depleted_peak	0.758463735813621	peak_1453	5595	nonCTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
4933407K13Rik	chrX	75775645	75776126	depleted_peak	1.11438448240909	peak_1454	10947	nonCTCF	distal	1.85163129024708	slowsilencing	10.1117189492836	FALSE
Igsf1	chrX	49745067	49745721	depleted_peak	2.9798264404624	peak_910	42522	nonCTCF	distal	0.504499706847263	fastsilencing	9.9841463683789	FALSE
Kis2	chrX	52790730	52791503	depleted_peak	3.3707834260639	peak_1001	46138	nonCTCF	distal	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Kis2	chrX	52792981	52793281	depleted_peak	2.09240487619536	peak_1002	48389	nonCTCF	distal	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Kis2	chrX	52717426	52717730	persistent_peak	15.6019045085507	peak_993	26863	CTCF	distal	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Kis2	chrX	52743883	52746442	depleted_peak	1.17017585769727	peak_994	0	nonCTCF	prom	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Kis2	chrX	52746897	52747350	depleted_peak	0.265030086744904	peak_995	2305	nonCTCF	distal	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Kis2	chrX	52753377	52754157	depleted_peak	0.964168568451166	peak_996	8785	nonCTCF	distal	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Kis2	chrX	52760548	52760864	depleted_peak	0.890518788012625	peak_997	15956	nonCTCF	distal	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Kis2	chrX	52762400	52762721	depleted_peak	0.41522084727779	peak_998	17808	CTCF	distal	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Kis2	chrX	52775685	52776282	persistent_peak	NA	peak_999	31093	CTCF	distal	0.547901935058296	fastsilencing	9.10436404985556	FALSE
Arhgef6	chrX	57197987	57198510	depleted_peak	0.924453499043473	peak_1065	140219	nonCTCF	distal	0.785280670529954	fastsilencing	8.88652549481469	FALSE
Arhgef6	chrX	57260784	57260961	depleted_peak	1.32028822189222	peak_1066	77768	nonCTCF	distal	0.785280670529954	fastsilencing	8.88652549481469	FALSE
Arhgef6	chrX	57325983	57326910	persistent_peak	6.09572541569105	peak_1067	11819	nonCTCF	distal	0.785280670529954	fastsilencing	8.88652549481469	FALSE
Arhgef6	chrX	57359256	57359770	depleted_peak	0.457844017743574	peak_1068	20528	nonCTCF	distal	0.785280670529954	fastsilencing	8.88652549481469	FALSE
Nap1l2	chrX	102933369	102934618	depleted_peak	0.997751587278732	peak_1989	252046	CTCF	distal	0.714730652664846	fastsilencing	8.85701357348644	FALSE
Nap1l2	chrX	103026242	103026639	persistent_peak	2.99496212916108	peak_1991	160025	nonCTCF	distal	0.714730652664846	fastsilencing	8.85701357348644	FALSE
Nap1l2	chrX	103129223	103130159	depleted_peak	1.45208379116045	peak_1994	56505	nonCTCF	distal	0.714730652664846	fastsilencing	8.85701357348644	FALSE
Ccdc22	chrX	7610130	7611220	depleted_peak	3.2655301356408	peak_57	4711	nonCTCF	distal	1.90685804714532	slowsilencing	8.74086171530662	FALSE
Tbc1d25	chrX	8162124	8162378	depleted_peak	3.96202563671621	peak_145	13803	nonCTCF	distal	3.0234992179777	slowsilencing	8.47237167341503	FALSE
Tbc1d25	chrX	8167595	8168280	persistent_peak	7.10041872062738	peak_146	7901	nonCTCF	distal	3.0234992179777	slowsilencing	8.47237167341503	FALSE
Tbc1d25	chrX	8175241	8176274	persistent_peak	10.8519691553473	peak_147	0	CTCF	prom	3.0234992179777	slowsilencing	8.47237167341503	FALSE
Tbc1d25	chrX	8182661	8183882	persistent_peak	6.71098031224285	peak_150	6481	nonCTCF	distal	3.0234992179777	slowsilencing	8.47237167341503	FALSE
Pim2	chrX	7877609	7878848	persistent_peak	10.5538921788273	peak_105	0	nonCTCF	prom	1.62652639600882	mediumsilencing	8.42620726244551	FALSE
C430049B03Rik	chrX	53024147	53024606	persistent_peak	NA	peak_1012	32584	nonCTCF	distal	1.33079396535912	mediumsilencing	8.35983592262403	FALSE
Itgb1bp2	chrX	101481341	101482396	depleted_peak	2.32775749212495	peak_1906	32234	nonCTCF	distal	0.791540598069971	fastsilencing	8.10046584462754	FALSE
Itgb1bp2	chrX	101486498	101487162	persistent_peak	13.404733549603	peak_1907	37391	CTCF	distal	0.791540598069971	fastsilencing	8.10046584462754	FALSE
Zc3h12b	chrX	95711186	95712468	persistent_peak	4.85873383746377	peak_1757	0	CTCF	prom	1.19048241260146	mediumsilencing	7.80071606564303	FALSE
Syn1	chrX	20909990	20910375	depleted_peak	4.44714563183794	peak_478	10543	nonCTCF	distal	2.02545190470045	slowsilencing	7.62644231913214	FALSE
Aff2	chrX	69147055	69147676	persistent_peak	11.0915366407712	peak_1227	212654	nonCTCF	distal	1.52339352470259	mediumsilencing	7.49441226654912	FALSE
Aff2	chrX	69246638	69247035	persistent_peak	NA	peak_1228	113295	nonCTCF	distal	1.52339352470259	mediumsilencing	7.49441226654912	FALSE
Aff2	chrX	69359853	69361567	persistent_peak	NA	peak_1229	0	nonCTCF	prom	1.52339352470259	mediumsilencing	7.49441226654912	FALSE
Gm7173	chrX	79108341	79108908	depleted_peak	1.0481994844387	peak_1503	408377	nonCTCF	distal	0.579183842621121	fastsilencing	6.87174052161394	FALSE
Gm7173	chrX	79316857	79317238	persistent_peak	1.90530231173432	peak_1504	200047	nonCTCF	distal	0.579183842621121	fastsilencing	6.87174052161394	FALSE
Gm7173	chrX	79517066	79517638	depleted_peak	1.82731865124584	peak_1505	0	nonCTCF	prom	0.579183842621121	fastsilencing	6.87174052161394	FALSE
Gm7173	chrX	79635307	79635807	persistent_peak	NA	peak_1508	118023	nonCTCF	distal	0.579183842621121	fastsilencing	6.87174052161394	FALSE
Gm7173	chrX	79671126	79671765	persistent_peak	8.21839485968125	peak_1510	153842	nonCTCF	distal	0.579183842621121	fastsilencing	6.87174052161394	FALSE
Gm7173	chrX	79758279	79759002	depleted_peak	4.85883038013354	peak_1513	240995	nonCTCF	distal	0.579183842621121	fastsilencing	6.87174052161394	FALSE
Slc35a2	chrX	7883645	7884563	persistent_peak	6.38689474293574	peak_107	0	nonCTCF	prom	2.41930888892057	slowsilencing	6.66778676849909	FALSE
Bcor	chrX	11550279	11550690	persistent_peak	3.28662260751715	peak_221	529863	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	11664339	11665491	depleted_peak	2.07783240312654	peak_224	415062	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	11734710	11735794	persistent_peak	6.73537614080651	peak_225	344759	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	11745987	11746610	persistent_peak	8.34517646721035	peak_226	333943	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	11802864	11803827	persistent_peak	NA	peak_227	276726	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	11807081	11808206	persistent_peak	NA	peak_228	272347	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	11956893	11957729	persistent_peak	NA	peak_232	122824	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	11998339	11999551	persistent_peak	14.1974943181656	peak_233	81002	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12004915	12007778	persistent_peak	NA	peak_235	72775	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12014633	12015367	persistent_peak	NA	peak_238	65186	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12031844	12032517	persistent_peak	NA	peak_240	48036	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12047472	12049149	persistent_peak	NA	peak_243	31404	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12066306	12067778	persistent_peak	NA	peak_244	12775	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12076698	12078268	persistent_peak	NA	peak_246	2285	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12078423	12082000	persistent_peak	NA	peak_247	0	nonCTCF	prom	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12086930	12091350	persistent_peak	NA	peak_249	6378	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12133285	12133933	persistent_peak	NA	peak_255	26422	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12134341	12135361	persistent_peak	NA	peak_256	24994	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12139859	12140575	persistent_peak	NA	peak_260	19780	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12146253	12146547	persistent_peak	13.6080031198935	peak_261	13808	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12152579	12154105	persistent_peak	NA	peak_263	6250	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12155503	12156288	persistent_peak	NA	peak_264	4067	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12157418	12159421	persistent_peak	13.6555568165493	peak_265	934	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12159707	12160663	persistent_peak	11.5604036204023	peak_266	0	nonCTCF	prom	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12224932	12225990	depleted_peak	3.97401860543438	peak_267	64578	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12251853	12252994	persistent_peak	7.42392643037081	peak_269	91499	CTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12284828	12285050	persistent_peak	6.65522877002087	peak_270	124474	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12285915	12287248	persistent_peak	12.2984579557128	peak_271	125561	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12287523	12288725	persistent_peak	8.71324234462692	peak_272	127169	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12299399	12299686	persistent_peak	NA	peak_275	139045	nonCTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Bcor	chrX	12348215	12348448	persistent_peak	15.2653090611251	peak_279	187861	CTCF	distal	2.19065195356321	slowsilencing	6.6129409271615	FALSE
Porcn	chrX	8206076	8207866	persistent_peak	7.21879677354183	peak_152	0	nonCTCF	prom	2.30814882846789	slowsilencing	6.58131202486378	FALSE
Prickle3	chrX	7638206	7638942	depleted_peak	5.29233973774927	peak_58	18436	nonCTCF	distal	1.4597688389791	mediumsilencing	6.21172632156298	FALSE
