Peakid	Chr	Start	End	Strand	Length	NPC_0d	NPC_1d	NPC_3d	NPC_6d	NPC_17d
peak_1723	chrX	94212223	94213986	+	1764	0.556145431145431	0.396779333105724	0.34579945799458	0.280689655172414	0.27771855010661
peak_1724	chrX	94234123	94235491	+	1369	0.644752163036999	0.472253052164262	0.511586452762923	0.427568922305764	0.211428571428571
peak_1726	chrX	94366313	94367576	+	1264	0.694389608660065	0.616698292220114	0.505063315462808	0.457598039215686	0.371846015757455
peak_1728	chrX	94541685	94543211	+	1527	0.550125313283208	0.433035714285714	0.28	0.282051282051282	0.116962305986696
peak_1737	chrX	94844291	94844769	+	479	0.445614035087719	0.1	0.217647058823529	0.285714285714286	0.143478260869565
peak_1738	chrX	94865512	94866974	+	1463	0.473333790403059	0.215151515151515	0.244485294117647	0.16553480475382	0.185606060606061
peak_1744	chrX	94989889	94990843	+	955	0.581996281996282	0.343784994400896	0.329457364341085	0.207282913165266	0.104723707664884
peak_1745	chrX	95018111	95018468	+	358	0.433551198257081	0.163690476190476	0.1	0.0769230769230769	0.0344827586206897
peak_1746	chrX	95025659	95026924	+	1266	0.467016491754123	0.452564102564103	0.359615384615385	0.194331983805668	0.06125
peak_1751	chrX	95253527	95254015	+	489	0.567595459236326	0.334444444444444	0.166666666666667	0.376488095238095	0.209375
peak_1754	chrX	95443605	95445481	+	1877	0.49571007065766	0.321021220159151	0.165800949082981	0.16965839590274	0.0531135531135531
peak_1755	chrX	95658161	95658901	+	741	0.427777777777778	0.323774509803922	0.191645408163265	0.143406593406593	0.0208871662360034
peak_1757	chrX	95711186	95712468	+	1283	0.63675751222921	0.427614795918367	0.438652482269503	0.261961722488038	0.213257575757576
peak_1761	chrX	95880942	95881629	+	688	0.488293400588483	0.208954598760261	0.166968325791855	0.088777979431337	0.0220445736434109
peak_1763	chrX	95956610	95957623	+	1014	0.457413417439929	0.319921705089169	0.185928327346009	0.0925	0.0140524415135814
peak_1764	chrX	95967425	95969101	+	1677	0.436002120890774	0.355349248452697	0.211072719710785	0.151402003374861	0.0370963803943112
peak_1767	chrX	96095529	96097349	+	1821	0.636455365622032	0.151515151515151	0.201871657754011	0.0982142857142857	0
peak_1777	chrX	96845529	96846263	+	735	0.472141893194525	0.190909090909091	0.220779220779221	0.0857142857142857	0.0538020086083214
peak_1780	chrX	97069727	97070285	+	559	0.383394383394383	0.175555555555556	0.204761904761905	0.0434782608695652	0.0941558441558442
peak_1781	chrX	97072458	97072633	+	176	0.454768270944741	0.288695652173913	0.140866873065015	0.164166666666667	0.0533333333333333
peak_1782	chrX	97234347	97234721	+	375	0.639034576534576	0.311904761904762	0.365384615384615	0.33	0.0769230769230769
peak_1784	chrX	97376086	97377592	+	1507	0.502362344954744	0.335577357965418	0.330680161394229	0.203802733214498	0.0420869565217391
peak_1785	chrX	97431440	97431755	+	316	0.519322782480677	0.243589743589744	0.431372549019608	0.21474358974359	0.245
peak_1794	chrX	98148423	98149310	+	888	0.36984126984127	0.226254480286738	0.14696223316913	0.0376984126984127	0.0172413793103448
peak_1795	chrX	98149774	98151318	+	1545	0.522222222222222	0.378968253968254	0.24	0.185763888888889	0.196048632218845
peak_1797	chrX	98252564	98253576	+	1013	0.3516169446402	0.143831168831169	0.0747720364741641	0.0970203488372093	0.083982683982684
peak_1801	chrX	98545635	98546753	+	1119	0.407608969513731	0.217718794835007	0.125793650793651	0.0984126984126984	0.037037037037037
peak_1806	chrX	98890025	98891352	+	1328	0.425714285714286	0.130494505494506	0.125	0.14987714987715	0.148181818181818
peak_1807	chrX	98932379	98932717	+	339	0.36265172735761	0.203619909502262	0.105978260869565	0.23109243697479	0.0454545454545455
peak_1808	chrX	98936574	98938622	+	2049	0.727521847927453	0.585167160389336	0.52941870897672	0.460931899641577	0.233883994126285
peak_1809	chrX	98954083	98954397	+	315	0.492105263157895	0.418571428571429	0.371457489878542	0.243609022556391	0.0741758241758242
peak_1811	chrX	99017346	99018111	+	766	0.476455622288956	0.0714285714285714	0.0714285714285714	0.155263157894737	0
peak_1812	chrX	99042246	99043215	+	970	0.441988304093567	0.206376518218623	0.185185185185185	0.142253521126761	0.0350877192982456
peak_1814	chrX	99046364	99047011	+	648	0.354037267080745	0.203030303030303	0.0294117647058824	0.115384615384615	0.025
peak_1815	chrX	99047859	99048696	+	838	0.262845577361706	0.0734501347708895	0.0582635186595583	0.0686274509803922	0.0369540873460246
peak_1817	chrX	99052509	99052891	+	383	0.403703703703704	0.207792207792208	0.104166666666667	0.0333333333333333	0.0217592592592593
peak_1818	chrX	99057740	99058440	+	701	0.43452380952381	0.107142857142857	0.125	0.168181818181818	0.106944444444444
peak_1819	chrX	99078447	99079017	+	571	0.611282257793886	0.453333333333333	0.508241758241758	0.543560606060606	0.411021505376344
peak_1820	chrX	99111176	99111469	+	294	0.799891774891775	0.728571428571429	0.729885057471264	0.748888888888889	0.554037267080745
peak_1823	chrX	99152554	99153456	+	903	0.482962962962963	0.228571428571429	0.173132183908046	0.147169811320755	0.0479302832244009
peak_1825	chrX	99216665	99217264	+	600	0.381538461538461	0.229323308270677	0.232905982905983	0.182692307692308	0.0625
peak_1827	chrX	99326286	99326812	+	527	0.532216039568981	0.181318681318681	0.160416666666667	0.133928571428571	0.0690476190476191
peak_1828	chrX	99331783	99333173	+	1391	0.44032884678046	0.256304985337243	0.173170731707317	0.188359788359788	0.123737373737374
peak_1829	chrX	99335887	99336986	+	1100	0.349758657036285	0.125	0.0961098398169336	0.0798319327731092	0.00632911392405063
peak_1832	chrX	99455453	99456162	+	710	0.455141476880607	0.0645161290322581	0.149285113540791	0.0919312169312169	0.0264945652173913
peak_1834	chrX	99463919	99464424	+	506	0.304891015417331	0.226495726495726	0.149305555555556	0.108333333333333	0.015625
peak_1837	chrX	99521819	99523260	+	1442	0.61253078817734	0.233805668016194	0.192151162790698	0.121909633418585	0.115686274509804
peak_1840	chrX	99567509	99568102	+	594	0.436566457711546	0.258512544802867	0.157142857142857	0.186813186813187	0.0753367003367003
peak_1841	chrX	99593895	99594226	+	332	0.433662280701754	0.246626686656672	0.112980769230769	0.127083333333333	0.0263157894736842
peak_1846	chrX	99819337	99821491	+	2155	0.448085130278526	0.241269841269841	0.216975308641975	0.165556900726392	0.0352873563218391
peak_1847	chrX	99852898	99853920	+	1023	0.441777520724889	0.288244766505636	0.291149068322981	0.162835249042146	0.084733893557423
peak_1849	chrX	99883284	99883751	+	468	0.399679517539705	0.131594287379773	0.126315789473684	0.154411764705882	0.0326086956521739
peak_1850	chrX	99974964	99976777	+	1814	0.472341337907376	0.249771689497717	0.154443862406146	0.153205128205128	0.068040068040068
peak_1853	chrX	100134459	100134622	+	164	0.266666666666667	0.108333333333333	0.0952380952380952	0.0833333333333333	0
peak_1857	chrX	100400906	100401298	+	393	0.48465811965812	0.0667408231368187	0.0988235294117647	0.130208333333333	0.0845864661654135
peak_1858	chrX	100409288	100409753	+	466	0.518275418275418	0.178571428571429	0.0533428165007112	0.0917366946778712	0.0412414965986395
peak_1863	chrX	100493613	100494776	+	1164	0.531824422843919	0.319591261451727	0.225329981143935	0.19775678866588	0.0270918245025174
peak_1864	chrX	100597418	100597794	+	377	0.611471861471861	0.333881578947368	0.30952380952381	0.34047619047619	0.17670011148272
peak_1865	chrX	100625687	100626694	+	1008	0.493440939432501	0.286186931348222	0.217394447657606	0.151282051282051	0.0487769784172662
peak_1866	chrX	100652858	100653085	+	228	0.361595077913863	0.231934731934732	0.264423076923077	0.192647058823529	0.099025974025974
peak_1868	chrX	100729720	100730470	+	751	0.479135243841126	0.226190476190476	0.145614035087719	0.16025641025641	0.0916666666666667
peak_1869	chrX	100739040	100739748	+	709	0.609647196603718	0.298947368421053	0.25	0.0818713450292398	0.0383522727272727
peak_1870	chrX	100741894	100742387	+	494	0.433950617283951	0.323476702508961	0.222058823529412	0.196594427244582	0.0526315789473684
peak_1872	chrX	100767197	100768406	+	1210	0.384705882352941	0.304166666666667	0.280434782608696	0.131724137931034	0
peak_1874	chrX	100776456	100777653	+	1198	0.531435006435006	0.381506559458316	0.281589281589282	0.169532302559825	0.0274261603375527
peak_1879	chrX	101083846	101085919	+	2074	0.436217022127675	0.294489611562782	0.269447708578143	0.222301035607888	0.100138720305185
peak_1881	chrX	101089515	101089939	+	425	0.321612220205687	0.221270161290323	0.178792569659443	0.130263157894737	0.00641025641025641
peak_1883	chrX	101121274	101121529	+	256	0.579100529100529	0.33125	0.362179487179487	0.25	0.0416666666666667
peak_1886	chrX	101221898	101223162	+	1265	0.71450133519099	0.557860677578987	0.55858717281494	0.467208672086721	0.413976377952756
peak_1887	chrX	101244875	101245305	+	431	0.365695535974174	0.206074124914207	0.109375	0.0518433179723502	0.0897435897435897
peak_1888	chrX	101253654	101255597	+	1944	0.451604076269173	0.397108843537415	0.327815468113976	0.242368742368742	0.0552298850574713
peak_1889	chrX	101260312	101261368	+	1057	0.464426877470356	0.179197994987469	0.142857142857143	0.167109634551495	0.0830745341614907
peak_1894	chrX	101329550	101330140	+	591	0.482221227048813	0.247670807453416	0.220480668756531	0.248195669607057	0.0882120253164557
peak_1895	chrX	101332124	101333607	+	1484	0.529965882828348	0.377494822773793	0.306242699099842	0.2276337185667	0.0768515418666071
peak_1897	chrX	101381906	101382747	+	842	0.326140350877193	0.311063218390805	0.263235294117647	0.0769230769230769	0.0902777777777778
peak_1903	chrX	101428890	101430460	+	1571	0.561549707602339	0.272916666666667	0.225322997416021	0.109234234234234	0.0277777777777778
peak_1906	chrX	101481341	101482396	+	1056	0.552090322658447	0.355068271233511	0.254138398914518	0.280827067669173	0.129082311216196
peak_1907	chrX	101486498	101487162	+	665	0.617626286703039	0.502608695652174	0.523809523809524	0.410714285714286	0.265384615384615
peak_1909	chrX	101504585	101504944	+	360	0.515567765567766	0.294444444444444	0.136904761904762	0.154761904761905	0.11952861952862
peak_1911	chrX	101518088	101518685	+	598	0.463088088088088	0.287142857142857	0.369318181818182	0.5	0.113095238095238
peak_1912	chrX	101521865	101522578	+	714	0.454074986798099	0.408974541317025	0.428312980551787	0.363095238095238	0.211574507966261
peak_1913	chrX	101523765	101524597	+	833	0.688668738668739	0.593555093555094	0.487851662404092	0.415413533834586	0.237931034482759
peak_1915	chrX	101526918	101527961	+	1044	0.427447337885482	0.398882113821138	0.334578740892957	0.300462573591253	0.119739647626529
peak_1917	chrX	101530759	101531439	+	681	0.391534391534392	0.358974358974359	0.317307692307692	0.275	0.0263157894736842
peak_1918	chrX	101532328	101533283	+	956	0.504143079143079	0.458986486486486	0.424154876336537	0.334264432029795	0.11680356990592
peak_1919	chrX	101622518	101622867	+	350	0.560614548849843	0.201470588235294	0.203703703703704	0.213768115942029	0.087037037037037
peak_1921	chrX	101636174	101636593	+	420	0.548910154173312	0.443181818181818	0.104166666666667	0.158967391304348	0.0178571428571429
peak_1922	chrX	101636886	101637565	+	680	0.477710069696335	0.45253164556962	0.420361247947455	0.203081232492997	0.169022154316272
peak_1923	chrX	101639235	101641391	+	2157	0.515717505816516	0.437728937728938	0.334887613582018	0.333173076923077	0.10625
peak_1930	chrX	101695533	101696147	+	615	0.479124579124579	0.355392156862745	0.240384615384615	0.346428571428571	0.175595238095238
peak_1936	chrX	101772011	101772369	+	359	0.504761904761905	0.325757575757576	0.195378151260504	0.321428571428571	0.09
peak_1940	chrX	101849277	101850602	+	1326	0.500257300325812	0.306363636363636	0.177124183006536	0.128019323671498	0.0360824742268041
peak_1942	chrX	101864631	101865344	+	714	0.539186906195638	0.212530712530713	0.182539682539683	0.16025641025641	0.05625
peak_1944	chrX	101935444	101936238	+	795	0.531524276377217	0.196037435284747	0.116905901116427	0.120729813664596	0.0607985480943739
peak_1945	chrX	101942307	101942869	+	563	0.504664289958408	0.466403162055336	0.260416666666667	0.0900735294117647	0.0902777777777778
peak_1946	chrX	101954024	101954775	+	752	0.439842413580416	0.234652947331706	0.156367041198502	0.139069264069264	0.0515966883500887
peak_1947	chrX	101978918	101979730	+	813	0.461704869741324	0.15	0.0461472602739726	0.0209762000806777	0
peak_1949	chrX	101984233	101984695	+	463	0.370864197530864	0.126984126984127	0.0357142857142857	0.10427807486631	0.0714285714285714
peak_1951	chrX	101993849	101994233	+	385	0.545760019550342	0.270114942528736	0.293956043956044	0.168896321070234	0.0526315789473684
peak_1952	chrX	102003520	102004534	+	1015	0.423809523809524	0.170454545454545	0.131578947368421	0.234848484848485	0.0507060333761232
peak_1956	chrX	102070798	102071669	+	872	0.545606229143493	0.308333333333333	0.197916666666667	0.107954545454545	0.0161290322580645
peak_1957	chrX	102118914	102119772	+	859	0.46609609646822	0.393429676080909	0.365214918817162	0.324314296707525	0.131238859180036
peak_1959	chrX	102156687	102157638	+	952	0.512345679012346	0.408145833333333	0.412733607855559	0.348924903722721	0.0964434405173177
peak_1963	chrX	102178265	102178901	+	637	0.539685712699206	0.422494172494173	0.355877616747182	0.39209726443769	0.158890290037831
peak_1965	chrX	102181817	102184420	+	2604	0.439280018227387	0.358297872340426	0.164502164502164	0.125757575757576	0.0849673202614379
peak_1967	chrX	102188989	102189836	+	848	0.510632889943235	0.315384615384615	0.251683501683502	0.290625	0.0534722222222222
peak_1968	chrX	102193035	102193545	+	511	0.464506172839506	0.188648648648649	0.108965517241379	0.165384615384615	0.0166666666666667
peak_1972	chrX	102214603	102215835	+	1233	0.36656062212796	0.196443341604632	0.29375	0.241666666666667	0.074370709382151
peak_1975	chrX	102250512	102252475	+	1964	0.527398872226458	0.256608639587363	0.262870012870013	0.171428571428571	0.0583333333333333
peak_1977	chrX	102504853	102505620	+	768	0.558324351655955	0.352678571428571	0.233193277310924	0.137975499677627	0.0479490022172949
peak_1978	chrX	102543659	102543975	+	317	0.563888888888889	0.327485380116959	0.20952380952381	0.260964912280702	0.109848484848485
peak_1979	chrX	102567819	102568703	+	885	0.472129937246216	0.145424836601307	0.0714285714285714	0.05	0.054093567251462
peak_1982	chrX	102643805	102645128	+	1324	0.436429872495446	0.257575757575758	0.220338983050847	0.175514626218852	0.0438725490196078
peak_1983	chrX	102684495	102685260	+	766	0.465822124304267	0.220833333333333	0.092032967032967	0.101724137931034	0.0634920634920635
peak_1987	chrX	102802639	102803453	+	815	0.468253968253968	0.183066361556064	0.23109243697479	0.468137254901961	0.125
peak_1989	chrX	102933369	102934618	+	1250	0.539934492315445	0.263655462184874	0.206666666666667	0.266590389016018	0.0633802816901408
peak_1991	chrX	103026242	103026639	+	398	0.645518688024409	0.468298109010011	0.280504908835905	0.352678571428571	0.270833333333333
peak_1994	chrX	103129223	103130159	+	937	0.510965945244647	0.27955654835774	0.186497326203209	0.217504587155963	0.0384963768115942
peak_1997	chrX	103251067	103253272	+	2206	0.445736864109153	0.33570460704607	0.19522921108742	0.175022583559169	0.15008025682183
peak_1999	chrX	103273436	103274527	+	1092	0.515872934572163	0.280952380952381	0.34375	0.16087962962963	0.236111111111111
peak_2003	chrX	103288724	103289421	+	698	0.538871689026488	0.379166666666667	0.178947368421053	0.183333333333333	0
peak_2004	chrX	103311618	103312708	+	1091	0.529104537437871	0.3826061663758	0.205357751858673	0.262100228440891	0.0285714285714286
peak_2007	chrX	103321034	103322596	+	1563	0.552429603420316	0.247053201656579	0.219478908188586	0.2359375	0.0775689724110356
peak_2011	chrX	103356103	103357216	+	1114	0.451086956521739	0.430555555555556	0.372549019607843	0.311141304347826	0.115384615384615
peak_2012	chrX	103371073	103371876	+	804	0.472397716543313	0.325042881646655	0.278423772609819	0.118156618156618	0.105757575757576
peak_2017	chrX	103404483	103405684	+	1202	0.437526504277319	0.303578774167009	0.234335081350007	0.133472367049009	0.0513629842180775
peak_2020	chrX	103432216	103432692	+	477	0.603376399655469	0.324561403508772	0.172932330827068	0.11768219832736	0.104166666666667
peak_2021	chrX	103437482	103439058	+	1577	0.572504215361358	0.262820512820513	0.263322884012539	0.161212121212121	0.0954415954415954
peak_2022	chrX	103439509	103440017	+	509	0.504201680672269	0.181884057971014	0.251748251748252	0.05625	0.0517241379310345
peak_2023	chrX	103440943	103441267	+	325	0.438228438228438	0.331818181818182	0.227678571428571	0.338235294117647	0.153623188405797
peak_2024	chrX	103443538	103444008	+	471	0.494618302513039	0.311740890688259	0.452380952380952	0.290909090909091	0.227920227920228
peak_2026	chrX	103448498	103449936	+	1439	0.619883040935672	0.708874458874459	0.466666666666667	0.388888888888889	0.286561264822134
peak_2028	chrX	103452852	103453419	+	568	0.599981135634786	0.378771551724138	0.317307692307692	0.260416666666667	0.232142857142857
peak_2029	chrX	103453539	103454394	+	856	0.490750237416904	0.149236192714454	0.156381486676017	0.312903225806452	0.171701112877583
peak_2030	chrX	103455232	103456988	+	1757	0.680655568460447	0.640322580645161	0.516666666666667	0.549107142857143	0.51268115942029
peak_2031	chrX	103457292	103458358	+	1067	0.491362996015551	0.476190476190476	0.505555555555556	0.487132352941176	0.523097826086957
peak_2032	chrX	103458533	103460319	+	1787	0.549955791335102	0.612155388471178	0.668518518518519	0.708333333333333	0.725396825396825
peak_2037	chrX	103471159	103472862	+	1704	0.489923747276688	0.376832561728395	0.165634674922601	0.288793103448276	0.480576721948304
peak_2040	chrX	103475882	103476640	+	759	0.482643427741467	0.667279411764706	0.627450980392157	0.625	0.797385620915033
peak_2041	chrX	103476922	103480218	+	3297	0.546127013790484	0.773335178011437	0.699189291101056	0.748513986013986	0.80226922229566
peak_2042	chrX	103480418	103483232	+	2815	0.639891925106629	0.808450704225352	0.794642857142857	0.768405475397706	0.789036544850498
